No,구분,대분류,중분류,"소분류
(작업 기준)","작업
등급",재해유형,세부 위험요인,"위험
등급",위험성 감소 대책,"위험
등급"
710,SKO,"지하철(대합실,승강장)",실내,"지하철 청소(대합실,승강장)",C2등급,절단/베임/긁힘,o 구조물에 의한 부딪힘/찍힘 위험,C2,o 개인안전보호구 착용 후 작업,C1
711,SKO,"지하철(대합실,승강장)",실내,"지하철 청소(대합실,승강장)",C2등급,충돌,o 작업시 이용객과의 충돌 위험,S,"o 작업구역 및 안전구역 설정 후 작업(라바콘,안전테잎 등)",C1
712,SKO,"지하철(대합실,승강장)",실내,"지하철 청소(대합실,승강장)",C2등급,감전,o 물청소로 인한 작업자 감전 위험,C4,o 작업구역 설정 및 개인보호구 착용 후 작업,C1
713,SKO,"지하철(대합실,승강장)",실내,"지하철 청소(대합실,승강장)",C2등급,넘어짐,"o 사다리 작업 중 낙상위험(미끄러짐, 전도 등)",C4,"o 사다리 작업 시 2인 1조, 전도방지대 설치, 미끄럼방지 조치, 사다리 최상단부 작업금지",C1
추가,SKO,Family Biz.(서울교통공사),실내,"지하철 Wifi AP 청소 (대합실, 승강장)",C2등급,충돌,o 작업시 이용객과의 충돌 위험,C2,"o 작업구역 및 안전구역 설정 후 작업(라바콘,안전테잎 등)",C1
추가,SKO,Family Biz.(서울교통공사),실내,"지하철 Wifi AP 청소 (대합실, 승강장)",C2등급,불안정한 작업자세,o 작업순서 미준수 및 안전 장구 미착용에 따른 사고,C2,o 작업전 작업 내역 및 순서에 대한 사전 숙지 및 동행자는 작업에 대한 완결성 재 확인 ,C1
추가,SKO,Family Biz.(서울교통공사),실내,"지하철 Wifi AP 청소 (대합실, 승강장)",C2등급,넘어짐,o 기존 시설물에 부딪히거나 걸려 넘어짐,C3,"o 전방주시 및 주변시설물(지선,블록,구조물)확인",C1
추가,SKO,Family Biz.(서울교통공사),실내,"지하철 Wifi AP 청소 (대합실, 승강장)",C2등급,넘어짐,"o 사다리 작업 중 낙상위험(미끄러짐, 전도 등)",C4,"o 사다리 작업 시 2인 1조, 전도방지대 설치, 미끄럼방지 조치, 사다리 최상단부 작업금지",C1
추가,SKO,Family Biz.(서울교통공사),실내,"지하철 Wifi AP 청소 (대합실, 승강장)",C2등급,절단/베임/긁힘,o 구조물에 의한 부딪힘/찍힘 위험,C2,o 개인안전보호구 착용 후 작업,C1
추가,SKO,Family Biz.(서울교통공사),실내,"지하철 Wifi AP 청소 (대합실, 승강장)",C2등급,불안정한 작업자세,o 천정파손에 의한 추락위험 및 천정 작업 시 협소한 작업공간에 따른 충돌위험,C3,o 작업동선루트의 천정 안전성 확인 및 후레시 등 조명으로 시야확보,C1
추가,SKO,3G/4G축전지시설,실외,철탑/강관주/CP/IP주,C2등급,불안정한 작업자세,"o 장비설치에 따른 상해위험(끼임, 낙하, 부딪힘 등)",C3,o 장비 및 공.도구 낙하방지 조치. 상/하 동시작업 금지,C1
추가,SKO,3G/4G축전지시설,실외,철탑/강관주/CP/IP주,C2등급,불안정한 작업자세,o 안전벨트 미착용 및 안전고리 미체결로 추락 위험,S,o 안전벨트 착용 및 안전고리 체결,C1
추가,SKO,3G/4G축전지시설,실외,철탑/강관주/CP/IP주,C2등급,불안정한 작업자세,o 구조물에 의한 부딪힘/찍힘 위험,C2,o 개인안전보호구 착용 후 작업,C1
추가,SKO,3G/4G축전지시설,실외,철탑/강관주/CP/IP주,C2등급,불안정한 작업자세,o 충/방전케이블 연결 작업 중 근로자 감전 위험,C4,o 축전지 케이블 연결전 사전에 저압검전기 로 확인 하고 절연장갑 을 착용한 후 작업실시,C1
추가,SKO,3G/4G축전지시설,실외,철탑/강관주/CP/IP주,C2등급,화재/폭발,o 작업순서 미준수 및 볼트조임 등의 불량으로 화재위험,S,"o 작업절차 준수(차단기, 전원 극성 확인 등) 및 개인보호구 착용(절연 공.도구, 절연장갑 등)",C1
추가,SKO,3G/4G축전지시설,실외,철탑/강관주/CP/IP주,C2등급,절단/배임/찔림,o 철자재 조립시 손끼임 부상 위험,C2,o 작업자 보호구(장갑 등) 착용 및 작업절차 준수,C1
추가,SKO,3G/4G축전지시설,실외,철탑/강관주/CP/IP주,C2등급,넘어짐,o 사다리 전도로 인한 낙상위험,C4,"o 사다리 작업 시 2인 1조로 하단고정작업 실시. 사다리 최상단부 작업금지(현장점검, 교육실시).월1회 이상 사다리 점검 후 필증부착확인",C1
추가,SKO,3G/4G축전지시설,실외,철탑/강관주/CP/IP주,C2등급,감전,o 분전반 및 정류기 AC전원 입전 작업으로 작업자 감전 위험,C4,o 누설전류 측정 후 차단기 OFF 후 전원 연결 작업,C1
추가,SKO,3G/4G축전지시설,실외,철탑/강관주/CP/IP주,C2등급,절단/배임/찔림,"o 작업도구(몽키,토크렌치등)에 따른 끼임,공구떨어트림, 공구 부딪힘(얼굴등)",C3,"o 공.도구 낙하방지 조임줄 사용, 상.하 동시작업 금지",C1
추가,SKO,3G/4G축전지시설,실외,철탑/강관주/CP/IP주,C2등급,감전,o 전원 인입 작업(축전지),C4,"ㅇ 보호구 착용, 스트레칭, 안전고리, 전연장갑 체결 후 작업",C1
추가,SKO,3G/4G축전지시설,실외,철탑/강관주/CP/IP주,C2등급,해충,"o 해충(벌,뱀등)에 의한 상해 위험",S,"o 해충안전보호구(그물망 모자,장화등)와 해충스프레이 활용",C1
추가,SKO,3G/4G축전지시설,실외,철탑/강관주/CP/IP주,C2등급,넘어짐,o 기존 시설물에 부딪히거나 걸려 넘어짐,C3,"o 전방주시 및 주변시설물(지선,블록,구조물)확인",C1
추가,SKO,3G/4G축전지시설,실외,철탑/강관주/CP/IP주,C2등급,화재/폭발,o 작업순서 미준수 및 볼트조임 등의 불량으로 화재위험,S,"o 작업절차 준수(차단기, 전원 극성 확인 등) 및 개인보호구 착용(절연 공.도구, 절연장갑 등)",C1
추가,SKO,3G/4G축전지시설,실외,옥상/옥탑,C2등급,불안정한 작업자세,"o 장비 설치에 따른 상해 위험(끼임, 낙하, 부딪힘 등)",C3,o 장비 및 공.도구 낙하방지 조치. 상/하 동시작업 금지,C1
추가,SKO,3G/4G축전지시설,실외,옥상/옥탑,C2등급,불안정한 작업자세,o 안전벨트 미착용 및 안전고리 미체결로 추락 위험,S,o 안전벨트 착용 및 안전고리 체결,C1
추가,SKO,3G/4G축전지시설,실외,옥상/옥탑,C2등급,불안정한 작업자세,o 구조물에 의한 부딪힘/찍힘 위험,C2,o 개인안전보호구 착용 후 작업,C1
추가,SKO,3G/4G축전지시설,실외,옥상/옥탑,C2등급,불안정한 작업자세,o 충/방전케이블 연결 작업 중 근로자 감전 위험,C4,o 축전지 케이블 연결전 사전에 저압검전기 로 확인 하고 절연장갑 을 착용한 후 작업실시,C1
추가,SKO,3G/4G축전지시설,실외,옥상/옥탑,C2등급,절단/배임/찔림,o 철자재 조립시 손끼임 부상 위험,C2,o 작업자 보호구(장갑 등) 착용 및 작업절차 준수,C1
추가,SKO,3G/4G축전지시설,실외,옥상/옥탑,C2등급,넘어짐,o 사다리 전도로 인한 낙상위험,C4,"o 사다리 작업 시 2인 1조로 하단고정작업 실시. 사다리 최상단부 작업금지(현장점검, 교육실시).월1회 이상 사다리 점검 후 필증부착확인",C1
추가,SKO,3G/4G축전지시설,실외,옥상/옥탑,C2등급,감전,o 분전반 및 정류기 AC전원 입전 작업으로 작업자 감전 위험,C4,o 누설전류 측정 후 차단기 OFF 후 전원 연결 작업,C1
추가,SKO,3G/4G축전지시설,실외,옥상/옥탑,C2등급,화재/폭발,o 작업순서 미준수 및 볼트조임 등의 불량으로 화재위험,S,"o 작업절차 준수(차단기, 전원 극성 확인 등) 및 개인보호구 착용(절연 공.도구, 절연장갑 등)",C1
추가,SKO,3G/4G축전지시설,실외,옥상/옥탑,C2등급,절단/배임/찔림,o 접지선 커팅/압착 Tool에 근로자 손베임/끼임 위험,C3,o 작업자 보호구(장갑 등) 착용 및 작업절차 준수,C1
추가,SKO,3G/4G축전지시설,실외,옥상/옥탑,C2등급,불안정한 작업자세,o 옥상작업시 근로자 넘어짐에 따른 부상,C4,"o 안전화착용(미끄럼방지등), 겨울철 결빙시는 친환경 제설제 살포 후 안전작업",C1
추가,SKO,3G/4G축전지시설,실외,옥상/옥탑,C2등급,감전,o 충/방전 시험으로 차단기 On/OFF 작업 중 근로자 감전 위험,C4,o 충/방전 시험전 사전에 저압검전기 로 확인 하고 절연장갑 을 착용한 후 작업실시,C1
추가,SKO,3G/4G축전지시설,실외,옥상/옥탑,C2등급,감전,o 전원 인입 작업(축전지),C4,"ㅇ 보호구 착용, 스트레칭, 안전고리, 전연장갑 체결 후 작업",C1
추가,SKO,3G/4G축전지시설,실외,옥상/옥탑,C2등급,불안정한 작업자세,o 기존 시설물에 부딪히거나 걸려 넘어짐,C3,"o 전방주시 및 주변시설물(지선,블록,구조물)확인",C1
추가,SKO,기지국/중계기,실내,버스공공와이파이 점검,C2등급,감전,전선 접촉 또는 누설 전류에 의한 감전,C2,작업전 비접촉 검전기 확용 누설 전류 확인 후 작업,C1
추가,SKO,기지국/중계기,실내,버스공공와이파이 점검,C2등급,부딪힘,버스 실내 구조물에 부딪침 위험,C1,안전모 등 보호구 착용,C1
추가,SKO,기지국/중계기,실내,버스공공와이파이 점검,C2등급,부딪힘,협소한 작업공간에 따른 충돌위험,C1,이동시 주변 구조물을 사전에 인지하고 작업공간 확보,C1
추가,SKO,기지국/중계기,실내,버스공공와이파이 점검,C2등급,넘어짐,버스 계단 미끄럼에 의한 전도 위험,C2,안전화 등 보호구 착용,C1
추가,SKO,기지국/중계기,실내,버스공공와이파이 점검,C2등급,감전,시동Key On/Off 오동작에 의한 감전 위험,C2,전원 투입 전 모든 작업자가 회피하였는지 확인,C1
추가,SKO,기지국/중계기,실내,지하철 객차 內 Wifi 점검,C2등급,감전,전선 접촉 또는 누설 전류에 의한 감전,C2,작업전 비접촉 검전기 확용 누설 전류 확인 후 작업,C1
추가,SKO,기지국/중계기,실내,지하철 객차 內 Wifi 점검,C2등급,부딪힘,실내 구조물(손잡이 등)에 부딪침 위험,C1,안전모 등 보호구 착용,C1
추가,SKO,기지국/중계기,실내,지하철 객차 內 Wifi 점검,C2등급,부딪힘,협소한 작업공간에 따른 충돌위험,C1,이동시 주변 구조물을 사전에 인지하고 작업공간 확보,C1
추가,SKO,기지국/중계기,실내,지하철 객차 內 Wifi 점검,C2등급,감전,차단기 조작시 실수에 의한 감전,C2,차단기 접촉 시 절연장갑 착용 후 작업,C1
추가,SKO,기지국/중계기,실내,지하철 객차 內 Wifi 점검,C2등급,끼임,지하철 탑승구 넓은 간격에 발목 끼임 위험,C2,탑승시 끼임 위험 요소에 대한 작업자 인지,C1
추가,SKO,Family Biz.(서울교통공사),실외/실내,지하철 안전감독관 대행용역,C2등급,미끄러짐,이동중 미끄러짐으로 인한 골절,C2,"전방 주시 및 이동 동선 사전 확인 후 이동, 안전화 착용",C1
추가,SKO,Family Biz.(서울교통공사),실외/실내,지하철 안전감독관 대행용역,C2등급,미끄러짐,사다리작업 중 추락에 의한 인체손상,C2,사다리 미끄러짐 방지 테이프 부작 후 작업,C1
추가,SKO,Family Biz.(서울교통공사),실외/실내,지하철 안전감독관 대행용역,C2등급,감전,전선 접촉 또는 누설 전류에 의한 감전,C1,부스바 등 쇼트가 발생할수 있는 부분 작업전 절연방호 조치 후 작업,C1
추가,SKO,Family Biz.(서울교통공사),실외/실내,지하철 안전감독관 대행용역,C2등급,감전,전선 접촉 또는 누설 전류에 의한 감전,C2,작업전 비접촉 검전기 확용 누설 전류 확인 후 작업,C1
추가,SKO,Family Biz.(서울교통공사),실외/실내,지하철 안전감독관 대행용역,C2등급,흩날림,"터널 내 분진, 철가루 등 미세먼지 발생",C1,방진마스크 및 보안경 착용 후 작업,C1
추가,SKO,Family Biz.(서울교통공사),실외/실내,지하철 안전감독관 대행용역,C2등급,부딪힘,지하철 모터카 이동에 의한 근로자와 부딪힘 위험,C2,"역무원 보고 및 모터카 운행 사전확인, 작업구간 전후 경광봉 설치 및 신호수 배치",C1
추가,SKO,Family Biz.(서울교통공사),실외/실내,지하철 안전감독관 대행용역,C2등급,맞음,"작업도구(몽키,토크렌치등)떨어트림, 공구 부딪힘(얼굴등)",C1,"공.도구 낙하방지 조임줄 사용, 상.하 동시작업 금지",C1
추가,SKO,Family Biz(김포골드라인),실내,LTE-R 유지보수,C2등급,부딪힘,협소한 작업공간에 따른 충돌위험,C1,이동시 주변 구조물을 사전에 인지하고 작업공간 확보,C1
추가,SKO,Family Biz(김포골드라인),실내,LTE-R 유지보수,C2등급,부딪힘,지하철 모터카 이동에 의한 근로자와 부딪힘 위험,C2,"역무원 보고 및 모터카 운행 사전확인, 작업구간 전후 경광봉 설치 및 신호수 배치",C1
추가,SKO,Family Biz(김포골드라인),실내,LTE-R 유지보수,C2등급,흩날림,"터널 내 분진, 철가루 등 미세먼지 발생",C2,방진마스크 및 보안경 착용 후 작업,C1
추가,SKO,Family Biz(김포골드라인),실내,LTE-R 유지보수,C2등급,감전,전선 접촉 또는 누설 전류에 의한 감전,C2,작업전 비접촉 검전기 확용 누설 전류 확인 후 작업,C1
추가,SKO,기지국/중계기,실외,"고소작업(철탑/강관주/CP주 건립, 해체, 보강)",S등급,넘어짐,주변 재재에 걸려 넘어질 위험,C1,"각반착용 및 전방주시 및 주변시설물(지선,블록,구조물)확인, 정리정돈 철저",C1
추가,SKO,기지국/중계기,실내,고소작업(인빌딩/RF 천정 급전선 설치/해체),S등급,넘어짐,주변 재재에 걸려 넘어질 위험,C1,"각반착용 및 전방주시 및 주변시설물(지선,블록,구조물)확인, 정리정돈 철저",C1
추가,SKO,기지국/중계기,실외,건물 옥탑 내 친환경 가림막 공사,S등급,넘어짐,주변 재재에 걸려 넘어질 위험,C1,"각반착용 및 전방주시 및 주변시설물(지선,블록,구조물)확인, 정리정돈 철저",C1
추가,SKO,기지국/중계기/선로,실외,"도로(변) 작업(지하도로, 교량 및 지하철/터널)",S등급,넘어짐,주변 재재에 걸려 넘어질 위험,C1,"각반착용 및 전방주시 및 주변시설물(지선,블록,구조물)확인, 정리정돈 철저",C1
추가,SKO,선로,실외/실내,고소차 미활용 포설/철거작업(광케이블),C2등급,넘어짐,주변 재재에 걸려 넘어질 위험,C1,"각반착용 및 전방주시 및 주변시설물(지선,블록,구조물)확인, 정리정돈 철저",C1
추가,SKO,기지국/중계기,실외/실내,ANT 최적화 작업(추락위험 없음),C2등급,넘어짐,주변 재재에 걸려 넘어질 위험,C1,"각반착용 및 전방주시 및 주변시설물(지선,블록,구조물)확인, 정리정돈 철저",C1
추가,SKO,기지국/중계기/선로,실외,진입로 위험 작업(도보/등산로/도서),C2등급,넘어짐,돌출물 및 수목에의한 넘어짐,C2,각반 착용을 통한 걸릴 위험 최소화 후 이동,C1
추가,SKO,기지국/중계기/선로,실외/실내,시설물 점검 작업,C1등급,넘어짐,돌출물 및 수목에의한 넘어짐,C1,각반 착용을 통한 걸릴 위험 최소화 후 이동,C1
